* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_R.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_R.wav
* Measurement: captured_sweep_R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9484.130859 59.601 179.5781
9484.497070 59.552 179.9883
9484.863281 59.560 -179.8154
9485.229492 59.579 -179.9561
9485.595703 59.578 179.7119
9485.961914 59.563 179.3877
9486.328125 59.561 179.0898
9486.694336 59.587 178.6152
9487.060547 59.613 177.7383
9487.426758 59.583 176.4746
9487.792969 59.449 175.1826
9488.159180 59.216 174.4424
9488.525391 58.959 174.7520
9488.891602 58.806 176.1250
9489.257812 58.855 177.8613
9489.624023 59.091 178.9551
9489.990234 59.388 178.8545
9490.356445 59.614 177.7568
9490.722656 59.700 176.3438
9491.088867 59.663 175.3711
9491.455078 59.596 175.2920
9491.821289 59.613 175.9668
9492.187500 59.771 176.7021
9492.553711 60.024 176.7812
9492.919922 60.265 175.9990
9493.286133 60.406 174.7158
9493.652344 60.429 173.5596
9494.018555 60.386 173.0381
9494.384766 60.371 173.2383
9494.750977 60.454 173.7461
9495.117188 60.630 173.9639
9495.483398 60.828 173.5918
9495.849609 60.980 172.7930
9496.215820 61.064 171.9893
9496.582031 61.119 171.5186
9496.948242 61.205 171.3896
9497.314453 61.359 171.2783
9497.680664 61.565 170.7979
9498.046875 61.767 169.8066
9498.413086 61.916 168.4648
9498.779297 61.995 167.0898
9499.145508 62.024 165.9473
9499.511719 62.037 165.1377
9499.877930 62.062 164.6035
9500.244141 62.111 164.2275
9500.610352 62.185 163.9189
9500.976562 62.283 163.6211
9501.342773 62.405 163.2695
9501.708984 62.545 162.7764
9502.075195 62.689 162.0840
9502.441406 62.817 161.2188
9502.807617 62.919 160.2822
9503.173828 63.001 159.3779
9503.540039 63.073 158.5488
9503.906250 63.144 157.7734
9504.272461 63.216 157.0283
9504.638672 63.290 156.3359
9505.004883 63.377 155.7217
9505.371094 63.496 155.1211
9505.737305 63.651 154.3438
9506.103516 63.821 153.1865
9506.469727 63.956 151.6279
9506.835938 64.014 149.9297
9507.202148 63.991 148.5469
9507.568359 63.945 147.8691
9507.934570 63.969 147.8906
9508.300781 64.131 148.0664
9508.666992 64.409 147.6494
9509.033203 64.699 146.2754
9509.399414 64.893 144.2031
9509.765625 64.943 142.1045
9510.131836 64.890 140.6855
9510.498047 64.845 140.2617
9510.864258 64.925 140.4473
9511.230469 65.161 140.3418
9511.596680 65.461 139.2432
9511.962891 65.695 137.1455
9512.329102 65.778 134.6328
9512.695312 65.711 132.4854
9513.061523 65.577 131.2666
9513.427734 65.505 130.9580
9513.793945 65.575 130.8896
9514.160156 65.760 130.2305
9514.526367 65.951 128.6455
9514.892578 66.049 126.4453
9515.258789 66.028 124.2666
9515.625000 65.938 122.6475
9515.991211 65.873 121.6855
9516.357422 65.903 120.9453
9516.723633 66.014 119.8145
9517.089844 66.124 118.0176
9517.456055 66.152 115.8047
9517.822266 66.071 113.7422
9518.188477 65.928 112.3506
9518.554688 65.815 111.7607
9518.920898 65.809 111.5898
9519.287109 65.911 111.2139
9519.653320 66.057 110.2588
9520.019531 66.170 108.8066
9520.385742 66.217 107.2158
9520.751953 66.217 105.8154
9521.118164 66.213 104.6875
9521.484375 66.232 103.6602
9521.850586 66.270 102.4971
9522.216797 66.293 101.1182
9522.583008 66.275 99.6523
9522.949219 66.216 98.3174
9523.315430 66.143 97.2490
9523.681641 66.088 96.3926
9524.047852 66.067 95.5518
9524.414062 66.064 94.5430
9524.780273 66.050 93.3320
9525.146484 66.005 92.0449
9525.512695 65.927 90.8740
9525.878906 65.836 89.9619
9526.245117 65.763 89.3213
9526.611328 65.730 88.8301
9526.977539 65.740 88.3086
9527.343750 65.778 87.6172
9527.709961 65.818 86.7266
9528.076172 65.842 85.7217
9528.442383 65.844 84.7412
9528.808594 65.837 83.9004
9529.174805 65.840 83.2109
9529.541016 65.871 82.5596
9529.907227 65.926 81.7666
9530.273438 65.980 80.7129
9530.639648 66.002 79.4268
9531.005859 65.969 78.0859
9531.372070 65.883 76.9238
9531.738281 65.773 76.1084
9532.104492 65.677 75.6318
9532.470703 65.625 75.3037
9532.836914 65.614 74.8604
9533.203125 65.619 74.1279
9533.569336 65.604 73.1123
9533.935547 65.547 71.9678
9534.301758 65.449 70.8896
9534.667969 65.331 70.0137
9535.034180 65.220 69.3447
9535.400391 65.136 68.7686
9535.766602 65.082 68.1104
9536.132812 65.041 67.2451
9536.499023 64.985 66.1602
9536.865234 64.894 64.9775
9537.231445 64.764 63.8965
9537.597656 64.612 63.1094
9537.963867 64.478 62.6787
9538.330078 64.398 62.4668
9538.696289 64.387 62.1680
9539.062500 64.418 61.4824
9539.428711 64.441 60.3027
9539.794922 64.405 58.7803
9540.161133 64.284 57.2539
9540.527344 64.094 56.0967
9540.893555 63.883 55.5469
9541.259766 63.716 55.5654
9541.625977 63.639 55.8154
9541.992188 63.647 55.8438
9542.358398 63.693 55.3389
9542.724609 63.711 54.2803
9543.090820 63.651 52.9111
9543.457031 63.494 51.6182
9543.823242 63.261 50.7939
9544.189453 63.006 50.6934
9544.555664 62.799 51.2881
9544.921875 62.693 52.2314
9545.288086 62.689 53.0312
9545.654297 62.739 53.3545
9546.020508 62.779 53.1992
9546.386719 62.770 52.8242
9546.752930 62.714 52.5459
9547.119141 62.641 52.5391
9547.485352 62.586 52.7627
9547.851562 62.563 53.0381
9548.217773 62.557 53.2373
9548.583984 62.548 53.3887
9548.950195 62.537 53.6191
9549.316406 62.545 53.9883
9549.682617 62.596 54.3799
9550.048828 62.688 54.5576
9550.415039 62.792 54.3623
9550.781250 62.867 53.8477
9551.147461 62.892 53.2529
9551.513672 62.881 52.8389
9551.879883 62.874 52.7021
9552.246094 62.909 52.6885
9552.612305 62.988 52.5000
9552.978516 63.076 51.9287
9553.344727 63.124 51.0293
9553.710938 63.102 50.0977
9554.077148 63.025 49.5059
9554.443359 62.947 49.4668
9554.809570 62.936 49.8359
9555.175781 63.022 50.1484
9555.541992 63.170 49.9307
9555.908203 63.300 49.0508
9556.274414 63.347 47.7930
9556.640625 63.299 46.6621
9557.006836 63.202 46.0635
9557.373047 63.138 46.0098
9557.739258 63.160 46.0586
9558.105469 63.242 45.6562
9558.471680 63.298 44.6133
9558.837891 63.253 43.2676
9559.204102 63.096 42.2480
9559.570312 62.900 42.0586
9559.936523 62.779 42.6562
9560.302734 62.803 43.3682
9560.668945 62.933 43.4199
9561.035156 63.056 42.5752
9561.401367 63.083 41.2275
9561.767578 63.006 40.0186
9562.133789 62.888 39.3828
9562.500000 62.818 39.2451
9562.866211 62.837 39.0928
9563.232422 62.901 38.4473
9563.598633 62.932 37.2656
9563.964844 62.878 35.9150
9564.331055 62.747 34.8662
9564.697266 62.595 34.3682
9565.063477 62.482 34.3076
9565.429688 62.427 34.3408
9565.795898 62.402 34.2129
9566.162109 62.364 33.9355
9566.528320 62.297 33.7178
9566.894531 62.214 33.7568
9567.260742 62.145 34.0996
9567.626953 62.112 34.6445
9567.993164 62.122 35.2441
9568.359375 62.170 35.7852
9568.725586 62.249 36.1865
9569.091797 62.350 36.3662
9569.458008 62.455 36.2480
9569.824219 62.542 35.8203
9570.190430 62.584 35.1660
9570.556641 62.568 34.4453
9570.922852 62.492 33.8516
9571.289062 62.368 33.5615
9571.655273 62.219 33.7168
9572.021484 62.079 34.3936
9572.387695 61.992 35.5430
9572.753906 61.995 36.9316
9573.120117 62.096 38.1924
9573.486328 62.266 39.0000
9573.852539 62.453 39.2451
9574.218750 62.613 39.0605
9574.584961 62.733 38.6895
9574.951172 62.825 38.3135
9575.317383 62.911 37.9648
9575.683594 63.001 37.5625
9576.049805 63.086 37.0459
9576.416016 63.153 36.4688
9576.782227 63.202 35.9707
9577.148438 63.256 35.6465
9577.514648 63.343 35.4326
9577.880859 63.473 35.1270
9578.247070 63.628 34.5439
9578.613281 63.774 33.6680
9578.979492 63.886 32.6611
9579.345703 63.968 31.7402
9579.711914 64.047 31.0176
9580.078125 64.148 30.4268
9580.444336 64.279 29.7910
9580.810547 64.418 28.9912
9581.176758 64.541 28.0684
9581.542969 64.638 27.1885
9581.909180 64.727 26.4951
9582.275391 64.837 25.9697
9582.641602 64.986 25.4150
9583.007812 65.159 24.5957
9583.374023 65.319 23.4160
9583.740234 65.429 21.9951
9584.106445 65.473 20.5889
9584.472656 65.472 19.4385
9584.838867 65.462 18.6318
9585.205078 65.479 18.0527
9585.571289 65.537 17.4619
9585.937500 65.617 16.6592
9586.303711 65.693 15.5898
9586.669922 65.742 14.3350
9587.036133 65.757 13.0342
9587.402344 65.746 11.8047
9587.768555 65.724 10.7041
9588.134766 65.706 9.7334
9588.500977 65.706 8.8408
9588.867188 65.729 7.9365
9589.233398 65.772 6.9102
9589.599609 65.820 5.6895
9589.965820 65.851 4.2930
9590.332031 65.850 2.8428
9590.698242 65.822 1.5059
9591.064453 65.788 0.3779
9591.430664 65.775 -0.6045
9591.796875 65.792 -1.6367
9592.163086 65.818 -2.8994
9592.529297 65.818 -4.3965
9592.895508 65.766 -5.9307
9593.261719 65.670 -7.2314
9593.627930 65.571 -8.1553
9593.994141 65.516 -8.8271
9594.360352 65.520 -9.5859
9594.726562 65.555 -10.7354
9595.092773 65.566 -12.3145
9595.458984 65.516 -14.0908
9595.825195 65.406 -15.7314
9596.191406 65.271 -17.0156
9596.557617 65.160 -17.9707
9596.923828 65.098 -18.8291
9597.290039 65.073 -19.8262
9597.656250 65.056 -21.0273
9598.022461 65.027 -22.3223
9598.388672 64.988 -23.5645
9598.754883 64.959 -24.7139
9599.121094 64.952 -25.8701
9599.487305 64.961 -27.1738
9599.853516 64.959 -28.6807
9600.219727 64.923 -30.3047
9600.585938 64.843 -31.8740
9600.952148 64.732 -33.2334
9601.318359 64.611 -34.3242
9601.684570 64.505 -35.2041
9602.050781 64.425 -36.0156
9602.416992 64.368 -36.9229
9602.783203 64.319 -38.0557
9603.149414 64.253 -39.4668
9603.515625 64.144 -41.1113
9603.881836 63.976 -42.8447
9604.248047 63.746 -44.4678
9604.614258 63.476 -45.8086
9604.980469 63.197 -46.8154
9605.346680 62.941 -47.5957
9605.712891 62.713 -48.3320
9606.079102 62.503 -49.1396
9606.445312 62.293 -49.9922
9606.811523 62.090 -50.7939
9607.177734 61.912 -51.5420
9607.543945 61.777 -52.4189
9607.910156 61.663 -53.6748
9608.276367 61.518 -55.3799
9608.642578 61.289 -57.2852
9609.008789 60.965 -58.9072
9609.375000 60.600 -59.8213
9609.741211 60.286 -60.0352
9610.107422 60.083 -60.1230
9610.473633 59.946 -60.8125
9610.839844 59.747 -62.3047
9611.206055 59.367 -64.0176
9611.572266 58.789 -64.8232
9611.938477 58.150 -63.6465
9612.304688 57.723 -60.4971
9612.670898 57.696 -57.1582
9613.037109 57.936 -55.7656
9613.403320 58.122 -56.7881
9613.769531 58.025 -59.1172
9614.135742 57.588 -61.0479
9614.501953 56.942 -60.9727
9614.868164 56.392 -58.2744
9615.234375 56.237 -54.3271
9615.600586 56.464 -51.6221
9615.966797 56.781 -51.2920
9616.333008 56.934 -52.6699
9616.699219 56.843 -54.4570
9617.065430 56.559 -55.5723
9617.431641 56.207 -55.5225
9617.797852 55.900 -54.4512
9618.164062 55.687 -52.8115
9618.530273 55.566 -50.9229
9618.896484 55.537 -48.9297
9619.262695 55.612 -47.0869
9619.628906 55.765 -45.8223
9619.995117 55.914 -45.3584
9620.361328 55.968 -45.3877
9620.727539 55.907 -45.2061
9621.093750 55.815 -44.2324
9621.459961 55.829 -42.6504
9621.826172 56.006 -41.4746
9622.192383 56.235 -41.6602
9622.558594 56.327 -43.1934
9622.924805 56.155 -45.1113
9623.291016 55.730 -46.0371
9623.657227 55.236 -44.9238
9624.023438 54.955 -42.0850
9624.389648 55.015 -39.4453
9624.755859 55.232 -38.6904
9625.122070 55.319 -39.6982
9625.488281 55.136 -41.0205
9625.854492 54.760 -41.0107
9626.220703 54.464 -38.9814
9626.586914 54.517 -36.2158
9626.953125 54.878 -35.0049
9627.319336 55.244 -36.2314
9627.685547 55.359 -38.9316
9628.051758 55.159 -41.3750
9628.417969 54.783 -41.9961
9628.784180 54.527 -40.4121
9629.150391 54.629 -38.1729
9629.516602 54.998 -37.4531
9629.882812 55.326 -38.8174
9630.249023 55.383 -41.1045
9630.615234 55.139 -42.4756
9630.981445 54.791 -41.3564
9631.347656 54.710 -37.7490
9631.713867 55.132 -34.0361
9632.080078 55.866 -32.8164
9632.446289 56.538 -34.4971
9632.812500 56.903 -37.8770
9633.178711 56.894 -41.3828
9633.544922 56.572 -43.5605
9633.911133 56.123 -43.3613
9634.277344 55.825 -40.7529
9634.643555 55.893 -37.1895
9635.009766 56.292 -34.6885
9635.375977 56.795 -34.2041
9635.742188 57.193 -35.3877
9636.108398 57.390 -37.3154
9636.474609 57.390 -39.0264
9636.840820 57.284 -39.8271
9637.207031 57.209 -39.5781
9637.573242 57.279 -38.8721
9637.939453 57.496 -38.6807
9638.305664 57.744 -39.5703
9638.671875 57.887 -41.3047
9639.038086 57.862 -43.0410
9639.404297 57.723 -43.8252
9639.770508 57.635 -43.2383
9640.136719 57.775 -41.9873
9640.502930 58.156 -41.5762
9640.869141 58.600 -42.9775
9641.235352 58.892 -45.9531
9641.601562 58.907 -49.4404
9641.967773 58.648 -52.1182
9642.333984 58.253 -52.8965
9642.700195 57.963 -51.5898
9643.066406 57.972 -49.3887
9643.432617 58.252 -48.0078
9643.798828 58.605 -48.1719
9644.165039 58.872 -49.4336
9644.531250 59.018 -50.9834
9644.897461 59.099 -52.3262
9645.263672 59.185 -53.5049
9645.629883 59.291 -54.8564
9645.996094 59.376 -56.5498
9646.362305 59.398 -58.3564
9646.728516 59.370 -59.8447
9647.094727 59.362 -60.7891
9647.460938 59.452 -61.4658
9647.827148 59.655 -62.4990
9648.193359 59.898 -64.3340
9648.559570 60.085 -66.8936
9648.925781 60.162 -69.6953
9649.291992 60.135 -72.1719
9649.658203 60.063 -73.9785
9650.024414 60.015 -75.1299
9650.390625 60.032 -75.9209
9650.756836 60.109 -76.6719
9651.123047 60.221 -77.5508
9651.489258 60.347 -78.5986
9651.855469 60.471 -79.8457
9652.221680 60.573 -81.3203
9652.587891 60.625 -82.9619
9652.954102 60.607 -84.5488
9653.320312 60.536 -85.7686
9653.686523 60.466 -86.4424
9654.052734 60.470 -86.7510
9654.418945 60.579 -87.2217
9654.785156 60.753 -88.3818
9655.151367 60.912 -90.3906
9655.517578 60.983 -92.9805
9655.883789 60.947 -95.6670
9656.250000 60.833 -98.0059
9656.616211 60.705 -99.7900
9656.982422 60.627 -101.1211
9657.348633 60.633 -102.3105
9657.714844 60.719 -103.6855
9658.081055 60.854 -105.4502
9658.447266 61.002 -107.6680
9658.813477 61.126 -110.2979
9659.179688 61.190 -113.1875
9659.545898 61.172 -116.0645
9659.912109 61.074 -118.5674
9660.278320 60.939 -120.3770
9660.644531 60.840 -121.4336
9661.010742 60.847 -122.0869
9661.376953 60.971 -122.9707
9661.743164 61.148 -124.5859
9662.109375 61.285 -127.0078
9662.475586 61.312 -129.8994
9662.841797 61.208 -132.7412
9663.208008 61.005 -135.0596
9663.574219 60.774 -136.6084
9663.940430 60.590 -137.4717
9664.306641 60.506 -138.0117
9664.672852 60.528 -138.6777
9665.039062 60.623 -139.8037
9665.405273 60.745 -141.5234
9665.771484 60.844 -143.7881
9666.137695 60.883 -146.3916
9666.503906 60.845 -149.0059
9666.870117 60.745 -151.2607
9667.236328 60.633 -152.9014
9667.602539 60.580 -153.9736
9667.968750 60.633 -154.8877
9668.334961 60.777 -156.1865
9668.701172 60.938 -158.1680
9669.067383 61.034 -160.6992
9669.433594 61.021 -163.3379
9669.799805 60.915 -165.5781
9670.166016 60.779 -167.1299
9670.532227 60.689 -168.0986
9670.898438 60.687 -168.9277
9671.264648 60.749 -170.0791
9671.630859 60.817 -171.7227
9671.997070 60.842 -173.7002
9672.363281 60.814 -175.7197
9672.729492 60.755 -177.5723
9673.095703 60.701 -179.2471
9673.461914 60.669 179.1084
9673.828125 60.651 177.3525
9674.194336 60.626 175.4727
9674.560547 60.583 173.5840
9674.926758 60.528 171.8291
9675.292969 60.481 170.2549
9675.659180 60.458 168.7930
9676.025391 60.456 167.3311
9676.391602 60.458 165.8438
9676.757812 60.449 164.4346
9677.124023 60.439 163.2588
9677.490234 60.457 162.3799
9677.856445 60.535 161.6504
9678.222656 60.680 160.7578
9678.588867 60.861 159.4189
9678.955078 61.023 157.5713
9679.321289 61.120 155.3975
9679.687500 61.137 153.2109
9680.053711 61.091 151.2959
9680.419922 61.020 149.7803
9680.786133 60.958 148.6113
9681.152344 60.923 147.6426
9681.518555 60.915 146.7588
9681.884766 60.934 145.9121
9682.250977 60.983 145.0596
9682.617188 61.069 144.0898
9682.983398 61.179 142.8555
9683.349609 61.284 141.3027
9683.715820 61.355 139.5527
9684.082031 61.388 137.8477
9684.448242 61.412 136.3662
9684.814453 61.468 135.0488
9685.180664 61.572 133.5967
9685.546875 61.693 131.7188
9685.913086 61.768 129.4023
9686.279297 61.749 126.9863
9686.645508 61.642 124.9883
9687.011719 61.514 123.7783
9687.377930 61.461 123.2666
9687.744141 61.541 122.8594
9688.110352 61.716 121.8867
9688.476562 61.889 120.1143
9688.842773 61.977 117.8467
9689.208984 61.958 115.6475
9689.575195 61.875 113.9805
9689.941406 61.808 112.9316
9690.307617 61.815 112.1660
9690.673828 61.888 111.2090
9691.040039 61.973 109.8369
9691.406250 62.014 108.2002
9691.772461 61.999 106.6484
9692.138672 61.962 105.4424
9692.504883 61.957 104.5410
9692.871094 62.011 103.6191
9693.237305 62.098 102.3174
9693.603516 62.160 100.5273
9693.969727 62.142 98.4629
9694.335938 62.026 96.5430
9694.702148 61.844 95.1807
9695.068359 61.666 94.5537
9695.434570 61.567 94.4570
9695.800781 61.578 94.3760
9696.166992 61.667 93.8076
9696.533203 61.757 92.5781
9696.899414 61.782 90.8994
9697.265625 61.718 89.2070
9697.631836 61.593 87.9238
9697.998047 61.474 87.2236
9698.364258 61.429 86.8867
9698.730469 61.478 86.4033
9699.096680 61.574 85.3301
9699.462891 61.632 83.6064
9699.829102 61.584 81.5957
9700.195312 61.418 79.8965
9700.561523 61.188 79.0605
9700.927734 61.005 79.2500
9701.293945 60.972 80.0000
9701.660156 61.103 80.4541
9702.026367 61.309 79.9990
9702.392578 61.472 78.6611
9702.758789 61.522 76.9727
9703.125000 61.466 75.5811
9703.491211 61.380 74.8721
9703.857422 61.357 74.6963
9704.223633 61.434 74.4688
9704.589844 61.561 73.6436
9704.956055 61.643 72.1689
9705.322266 61.615 70.4951
9705.688477 61.485 69.2607
9706.054688 61.337 68.8701
9706.420898 61.283 69.1465
9706.787109 61.372 69.3613
9707.153320 61.546 68.8047
9707.519531 61.689 67.3379
9707.885742 61.713 65.4150
9708.251953 61.605 63.7441
9708.618164 61.432 62.8896
9708.984375 61.304 62.9307
9709.350586 61.302 63.3760
9709.716797 61.420 63.5264
9710.083008 61.580 63.0215
9710.449219 61.704 62.0000
9710.815430 61.764 60.8594
9711.181641 61.784 59.9160
9711.547852 61.807 59.2051
9711.914062 61.854 58.5244
9712.280273 61.909 57.6582
9712.646484 61.933 56.5947
9713.012695 61.902 55.5371
9713.378906 61.826 54.7480
9713.745117 61.741 54.3545
9714.111328 61.687 54.2549
9714.477539 61.678 54.2080
9714.843750 61.700 54.0088
9715.209961 61.730 53.6045
9715.576172 61.756 53.0439
9715.942383 61.777 52.3555
9716.308594 61.796 51.4902
9716.674805 61.800 50.3789
9717.041016 61.764 49.0459
9717.407227 61.668 47.6660
9717.773438 61.515 46.5029
9718.139648 61.339 45.7773
9718.505859 61.190 45.5117
9718.872070 61.109 45.4854
9719.238281 61.102 45.3594
9719.604492 61.137 44.8945
9719.970703 61.171 44.0762
9720.336914 61.174 43.0811
9720.703125 61.147 42.1348
9721.069336 61.112 41.3701
9721.435547 61.096 40.7441
9721.801758 61.108 40.0762
9722.167969 61.128 39.1895
9722.534180 61.120 38.0654
9722.900391 61.050 36.8906
9723.266602 60.917 35.9717
9723.632812 60.756 35.5479
9723.999023 60.623 35.5957
9724.365234 60.550 35.7920
9724.731445 60.518 35.7471
9725.097656 60.464 35.3486
9725.463867 60.335 34.8818
9725.830078 60.138 34.8408
9726.196289 59.943 35.5322
9726.562500 59.844 36.7246
9726.928711 59.868 37.7266
9727.294922 59.938 37.9854
9727.661133 59.946 37.5967
9728.027344 59.835 37.2227
9728.393555 59.656 37.6045
9728.759766 59.544 38.9434
9729.125977 59.614 40.5557
9729.492188 59.843 41.3760
9729.858398 60.087 40.9189
9730.224609 60.207 39.5918
9730.590820 60.160 38.2861
9730.957031 60.007 37.8184
9731.323242 59.882 38.4375
9731.689453 59.901 39.6182
9732.055664 60.067 40.4775
9732.421875 60.285 40.5244
9732.788086 60.455 39.9180
9733.154297 60.535 39.1602
9733.520508 60.549 38.6973
9733.886719 60.548 38.7041
9734.252930 60.575 39.0889
9734.619141 60.648 39.6602
9734.985352 60.765 40.2754
9735.351562 60.921 40.8613
9735.717773 61.115 41.3525
9736.083984 61.342 41.6592
9736.450195 61.593 41.6943
9736.816406 61.852 41.4043
9737.182617 62.102 40.7598
9737.548828 62.322 39.7549
9737.915039 62.485 38.4531
9738.281250 62.567 37.0449
9738.647461 62.562 35.8486
9739.013672 62.501 35.2031
9739.379883 62.453 35.2441
9739.746094 62.490 35.7188
9740.112305 62.632 36.0811
9740.478516 62.831 35.8799
9740.844727 63.009 35.0840
9741.210938 63.120 34.0303
9741.577148 63.174 33.1279
9741.943359 63.227 32.5410
9742.309570 63.324 32.0625
9742.675781 63.465 31.3145
9743.041992 63.598 30.1074
9743.408203 63.669 28.6152
9743.774414 63.662 27.2500
9744.140625 63.619 26.3643
9744.506836 63.609 25.9834
9744.873047 63.679 25.7637
9745.239258 63.817 25.2598
9745.605469 63.965 24.2764
9745.971680 64.068 22.9707
9746.337891 64.113 21.6807
9746.704102 64.124 20.6729
9747.070312 64.146 19.9805
9747.436523 64.206 19.4141
9747.802734 64.298 18.7402
9748.168945 64.395 17.8613
9748.535156 64.470 16.8545
9748.901367 64.522 15.8750
9749.267578 64.565 15.0146
9749.633789 64.620 14.2324
9750.000000 64.694 13.3828
9750.366211 64.773 12.3281
9750.732422 64.830 11.0459
9751.098633 64.842 9.6582
9751.464844 64.805 8.3789
9751.831055 64.742 7.3916
9752.197266 64.692 6.7334
9752.563477 64.690 6.2314
9752.929688 64.738 5.5908
9753.295898 64.807 4.5918
9753.662109 64.852 3.2393
9754.028320 64.841 1.7627
9754.394531 64.780 0.4697
9754.760742 64.707 -0.4443
9755.126953 64.670 -1.0332
9755.493164 64.694 -1.5684
9755.859375 64.765 -2.3359
9756.225586 64.843 -3.4385
