* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_L.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_L.wav
* Measurement: captured_sweep_L
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19268.188477 57.527 39.9805
19268.554688 57.337 36.0273
19268.920898 56.804 32.2598
19269.287109 55.975 30.4551
19269.653320 55.129 32.1816
19270.019531 54.761 36.9453
19270.385742 55.098 41.0547
19270.751953 55.751 41.6211
19271.118164 56.257 39.1855
19271.484375 56.433 35.7793
19271.850586 56.350 33.3164
19272.216797 56.250 32.6484
19272.583008 56.377 32.8848
19272.949219 56.728 32.1523
19273.315430 57.062 29.5293
19273.681641 57.133 25.7383
19274.047852 56.852 22.3809
19274.414062 56.335 21.2090
19274.780273 55.925 23.0059
19275.146484 55.983 26.0273
19275.512695 56.458 27.1152
19275.878906 56.956 24.9805
19276.245117 57.140 20.6797
19276.611328 56.897 16.2012
19276.977539 56.324 13.4863
19277.343750 55.723 13.7695
19277.709961 55.506 16.1348
19278.076172 55.767 17.5488
19278.442383 56.172 16.1523
19278.808594 56.362 12.6230
19279.174805 56.196 8.9492
19279.541016 55.785 7.1621
19279.907227 55.457 8.1719
19280.273438 55.562 10.5469
19280.639648 56.077 11.4238
19281.005859 56.644 9.6582
19281.372070 56.985 6.2344
19281.738281 57.039 2.7363
19282.104492 56.922 0.3145
19282.470703 56.818 -1.0430
19282.836914 56.792 -2.4023
19283.203125 56.705 -4.5938
19283.569336 56.343 -7.0449
19283.935547 55.632 -7.7227
19284.301758 54.859 -4.1289
19284.667969 54.753 3.4297
19285.034180 55.650 9.0176
19285.400391 56.861 8.4336
19285.766602 57.712 2.9395
19286.132812 57.949 -4.8027
19286.499023 57.547 -12.2949
19286.865234 56.646 -17.2402
19287.231445 55.602 -17.9512
19287.597656 54.960 -15.0332
19287.963867 54.951 -12.3438
19288.330078 55.170 -12.6367
19288.696289 55.165 -14.9844
19289.062500 54.818 -16.8848
19289.428711 54.366 -16.1973
19289.794922 54.258 -13.1055
19290.161133 54.692 -10.6016
19290.527344 55.363 -11.1055
19290.893555 55.867 -14.1992
19291.259766 56.040 -17.9961
19291.625977 55.961 -20.7363
19291.992188 55.870 -21.6055
19292.358398 56.021 -21.4609
19292.724609 56.427 -22.2480
19293.090820 56.846 -25.0449
19293.457031 57.013 -29.3457
19293.823242 56.775 -33.5352
19294.189453 56.164 -35.4570
19294.555664 55.486 -33.0566
19294.921875 55.366 -26.6016
19295.288086 56.149 -20.8594
19295.654297 57.334 -19.9121
19296.020508 58.312 -23.3301
19296.386719 58.800 -28.9648
19296.752930 58.739 -34.6152
19297.119141 58.228 -38.2793
19297.485352 57.542 -38.4844
19297.851562 57.118 -35.4395
19298.217773 57.215 -32.0137
19298.583984 57.586 -30.9824
19298.950195 57.837 -32.3438
19299.316406 57.788 -34.4492
19299.682617 57.521 -35.6426
19300.048828 57.283 -35.4414
19300.415039 57.270 -35.0840
19300.781250 57.408 -36.3184
19301.147461 57.440 -39.5977
19301.513672 57.170 -43.8398
19301.879883 56.572 -47.3438
19302.246094 55.819 -48.5488
19302.612305 55.253 -47.1309
19302.978516 55.128 -44.8320
19303.344727 55.345 -43.6777
19303.710938 55.662 -43.9297
19304.077148 55.987 -44.6562
19304.443359 56.394 -45.3828
19304.809570 56.941 -46.7402
19305.175781 57.520 -49.5762
19305.541992 57.910 -53.8027
19305.908203 57.946 -58.2148
19306.274414 57.616 -61.0312
19306.640625 57.135 -60.4941
19307.006836 56.961 -56.5742
19307.373047 57.386 -52.4082
19307.739258 58.128 -51.1875
19308.105469 58.720 -53.0195
19308.471680 58.914 -56.1113
19308.837891 58.721 -58.4512
19309.204102 58.342 -58.7246
19309.570312 58.071 -56.9883
19309.936523 58.071 -54.8828
19310.302734 58.225 -53.9863
19310.668945 58.316 -54.3184
19311.035156 58.263 -54.8242
19311.401367 58.171 -54.5605
19311.767578 58.235 -53.7051
19312.133789 58.537 -53.5566
19312.500000 58.957 -55.3164
19312.866211 59.287 -59.0762
19313.232422 59.381 -64.0020
19313.598633 59.193 -69.0098
19313.964844 58.763 -73.0117
19314.331055 58.215 -75.0879
19314.697266 57.755 -74.9551
19315.063477 57.579 -73.3867
19315.429688 57.737 -71.9746
19315.795898 58.081 -72.0000
19316.162109 58.384 -73.5762
19316.528320 58.490 -75.8887
19316.894531 58.358 -77.6914
19317.260742 58.097 -77.7383
19317.626953 57.962 -75.6562
19317.993164 58.200 -72.8086
19318.359375 58.775 -71.5215
19318.725586 59.387 -72.9414
19319.091797 59.744 -76.4004
19319.458008 59.713 -80.3867
19319.824219 59.306 -83.1387
19320.190430 58.725 -83.0156
19320.556641 58.369 -79.7188
19320.922852 58.571 -75.5078
19321.289062 59.221 -73.5391
19321.655273 59.921 -74.8379
19322.021484 60.383 -78.4141
19322.387695 60.512 -82.8535
19322.753906 60.324 -86.9590
19323.120117 59.906 -89.7773
19323.486328 59.401 -90.7598
19323.852539 58.979 -89.9414
19324.218750 58.784 -88.0508
19324.584961 58.857 -86.3340
19324.951172 59.099 -85.8301
19325.317383 59.350 -86.8164
19325.683594 59.475 -88.8906
19326.049805 59.413 -91.2188
19326.416016 59.198 -92.8945
19326.782227 58.950 -93.3594
19327.148438 58.829 -92.7891
19327.514648 58.922 -92.1348
19327.880859 59.167 -92.3652
19328.247070 59.431 -93.7090
19328.613281 59.623 -95.7188
19328.979492 59.735 -97.7793
19329.345703 59.821 -99.5820
19329.711914 59.928 -101.2793
19330.078125 60.044 -103.1875
19330.444336 60.104 -105.3516
19330.810547 60.054 -107.3574
19331.176758 59.905 -108.5625
19331.542969 59.757 -108.4941
19331.909180 59.758 -107.3984
19332.275391 59.979 -106.3340
19332.641602 60.344 -106.4238
19333.007812 60.685 -108.0703
19333.374023 60.846 -110.8984
19333.740234 60.742 -114.0859
19334.106445 60.359 -116.6680
19334.472656 59.759 -117.6016
19334.838867 59.124 -116.0371
19335.205078 58.748 -112.1738
19335.571289 58.839 -107.8770
19335.937500 59.302 -105.5137
19336.303711 59.824 -105.9961
19336.669922 60.146 -108.5898
19337.036133 60.163 -111.9395
19337.402344 59.899 -114.6699
19337.768555 59.500 -115.6953
19338.134766 59.207 -114.8574
19338.500977 59.200 -113.2773
19338.867188 59.457 -112.5547
19339.233398 59.789 -113.4297
19339.599609 60.025 -115.4883
19339.965820 60.105 -117.9062
19340.332031 60.056 -120.0039
19340.698242 59.944 -121.4629
19341.064453 59.827 -122.3262
19341.430664 59.726 -122.7852
19341.796875 59.647 -122.9414
19342.163086 59.600 -122.8594
19342.529297 59.604 -122.7148
19342.895508 59.648 -122.8105
19343.261719 59.688 -123.3340
19343.627930 59.666 -124.1406
19343.994141 59.569 -124.7832
19344.360352 59.453 -124.8730
19344.726562 59.420 -124.4590
19345.092773 59.536 -124.1914
19345.458984 59.762 -124.8477
19345.825195 59.987 -126.7207
19346.191406 60.111 -129.5176
19346.557617 60.090 -132.5977
19346.923828 59.948 -135.3379
19347.290039 59.746 -137.3789
19347.656250 59.554 -138.6270
19348.022461 59.429 -139.1621
19348.388672 59.418 -139.2012
19348.754883 59.557 -139.1309
19349.121094 59.846 -139.5801
19349.487305 60.206 -141.1758
19349.853516 60.495 -144.0820
19350.219727 60.577 -147.8672
19350.585938 60.368 -151.5957
19350.952148 59.889 -153.9922
19351.318359 59.310 -153.9922
19351.684570 58.915 -151.6953
19352.050781 58.890 -148.8965
19352.416992 59.103 -147.6465
19352.783203 59.258 -148.2285
19353.149414 59.184 -149.4258
19353.515625 58.929 -149.7422
19353.881836 58.717 -148.5957
19354.248047 58.756 -147.0898
19354.614258 58.991 -147.0469
19354.980469 59.159 -149.0801
19355.346680 59.035 -152.1543
19355.712891 58.582 -154.4004
19356.079102 58.000 -154.1387
19356.445312 57.686 -151.2617
19356.811523 57.905 -148.3242
19357.177734 58.433 -148.0254
19357.543945 58.873 -150.4805
19357.910156 59.012 -154.1289
19358.276367 58.864 -157.1562
19358.642578 58.618 -158.4434
19359.008789 58.520 -158.2891
19359.375000 58.665 -158.1992
19359.741211 58.907 -159.4082
19360.107422 59.030 -161.7754
19360.473633 58.927 -164.2227
19360.839844 58.644 -165.5391
19361.206055 58.362 -165.0938
19361.572266 58.284 -163.4785
19361.938477 58.460 -162.1641
19362.304688 58.753 -162.2559
19362.670898 58.972 -163.8027
19363.037109 58.994 -166.0859
19363.403320 58.790 -168.1895
19363.769531 58.408 -169.2070
19364.135742 57.988 -168.4941
19364.501953 57.732 -166.2051
19364.868164 57.779 -163.5371
19365.234375 58.079 -162.0273
19365.600586 58.433 -162.3672
19365.966797 58.662 -164.0879
19366.333008 58.702 -166.2305
19366.699219 58.601 -167.9414
19367.065430 58.476 -168.8984
19367.431641 58.423 -169.5098
19367.797852 58.435 -170.4727
19368.164062 58.416 -172.0625
19368.530273 58.279 -173.8516
19368.896484 58.022 -175.0605
19369.262695 57.743 -175.1660
19369.628906 57.570 -174.3555
19369.995117 57.557 -173.4453
19370.361328 57.630 -173.1152
19370.727539 57.683 -173.3086
19371.093750 57.677 -173.5059
19371.459961 57.656 -173.3047
19371.826172 57.693 -172.8203
19372.192383 57.804 -172.5566
19372.558594 57.930 -172.8750
19372.924805 57.995 -173.6914
19373.291016 57.963 -174.6113
19373.657227 57.852 -175.2793
19374.023438 57.696 -175.5625
19374.389648 57.523 -175.4766
19374.755859 57.347 -175.0176
19375.122070 57.193 -174.1035
19375.488281 57.119 -172.8145
19375.854492 57.175 -171.6289
19376.220703 57.330 -171.2324
19376.586914 57.481 -171.9453
19376.953125 57.514 -173.4590
19377.319336 57.387 -174.9688
19377.685547 57.161 -175.6348
19378.051758 56.988 -175.1348
19378.417969 57.024 -174.0938
19378.784180 57.289 -173.7949
19379.150391 57.643 -175.1055
19379.516602 57.911 -177.9512
19379.882812 57.979 178.3730
19380.249023 57.818 174.8379
19380.615234 57.482 172.3359
19380.981445 57.095 171.3730
19381.347656 56.810 171.8223
19381.713867 56.729 172.8262
19382.080078 56.816 173.3301
19382.446289 56.944 172.8496
19382.812500 56.988 171.5996
19383.178711 56.883 170.2246
19383.544922 56.646 169.4414
19383.911133 56.359 169.7441
19384.277344 56.149 171.1562
19384.643555 56.124 173.0332
19385.009766 56.291 174.3145
19385.375977 56.540 174.2109
19385.742188 56.711 172.6230
19386.108398 56.665 170.1562
19386.474609 56.343 167.9375
19386.840820 55.806 167.3320
19387.207031 55.287 169.4141
19387.573242 55.159 173.5625
19387.939453 55.572 176.9668
19388.305664 56.250 177.3145
19388.671875 56.809 174.6309
19389.038086 57.025 170.3711
19389.404297 56.858 166.2617
19389.770508 56.405 163.7207
19390.136719 55.873 163.5137
19390.502930 55.490 165.2383
19390.869141 55.334 167.5820
19391.235352 55.304 169.7773
19391.601562 55.319 172.1543
19391.967773 55.462 175.1055
19392.333984 55.864 177.8281
19392.700195 56.472 178.7090
19393.066406 57.025 176.9551
19393.432617 57.246 173.2930
19393.798828 56.991 169.4727
19394.165039 56.296 167.7676
19394.531250 55.500 170.4141
19394.897461 55.296 176.8516
19395.263672 55.984 -178.3008
19395.629883 56.978 -178.9668
19395.996094 57.645 175.6113
19396.362305 57.684 167.8496
19396.728516 57.005 160.2793
19397.094727 55.641 155.7891
19397.460938 53.955 158.2500
19397.827148 53.113 168.8047
19398.193359 53.912 178.2578
19398.559570 55.275 179.5957
19398.925781 56.249 175.3066
19399.291992 56.620 169.2793
19399.658203 56.507 164.2891
19400.024414 56.201 161.8496
19400.390625 56.067 161.6777
19400.756836 56.268 161.6055
19401.123047 56.595 159.7969
19401.489258 56.740 156.4531
19401.855469 56.554 153.1445
19402.221680 56.115 151.6973
19402.587891 55.720 152.9238
19402.954102 55.670 155.4844
19403.320312 55.929 156.8809
19403.686523 56.168 156.1875
19404.052734 56.129 154.6289
19404.418945 55.806 154.1621
19404.785156 55.449 156.1367
19405.151367 55.414 159.7988
19405.517578 55.775 162.5254
19405.883789 56.235 162.8086
19406.250000 56.500 161.3730
19406.616211 56.495 159.9316
19406.982422 56.374 159.8125
19407.348633 56.392 160.9199
19407.714844 56.669 161.6895
19408.081055 57.055 160.6758
19408.447266 57.297 157.9805
19408.813477 57.260 154.8340
19409.179688 56.982 152.7578
19409.545898 56.677 152.7090
19409.912109 56.620 154.0684
19410.278320 56.883 154.8555
19410.644531 57.254 153.6621
19411.010742 57.461 150.8008
19411.376953 57.376 147.7109
19411.743164 57.062 145.9531
19412.109375 56.761 146.3652
19412.475586 56.756 148.0410
19412.841797 57.077 148.7031
19413.208008 57.449 147.0293
19413.574219 57.574 143.5801
19413.940430 57.305 140.0840
19414.306641 56.708 138.6348
19414.672852 56.112 140.7207
19415.039062 56.007 145.3574
19415.405273 56.526 148.6992
19415.771484 57.238 148.3164
19416.137695 57.711 144.9668
19416.503906 57.767 140.6055
19416.870117 57.437 137.2246
19417.236328 56.936 136.2461
19417.602539 56.583 137.7070
19417.968750 56.591 139.9102
19418.334961 56.861 140.9121
19418.701172 57.146 140.3984
19419.067383 57.325 139.2969
19419.433594 57.451 138.4883
19419.799805 57.653 137.9707
19420.166016 57.974 136.9023
19420.532227 58.314 134.5273
19420.898438 58.506 130.9199
19421.264648 58.438 126.9688
19421.630859 58.109 123.9004
19421.997070 57.647 122.7344
19422.363281 57.284 123.6738
19422.729492 57.218 125.5820
19423.095703 57.431 126.6992
19423.461914 57.727 126.1641
19423.828125 57.926 124.2500
19424.194336 57.942 121.7227
19424.560547 57.775 119.3145
19424.926758 57.465 117.5312
19425.292969 57.068 116.7363
19425.659180 56.675 117.1816
19426.025391 56.412 118.7559
19426.391602 56.386 120.6934
19426.757812 56.591 121.8008
19427.124023 56.883 121.2539
19427.490234 57.076 119.2402
19427.856445 57.066 116.6816
19428.222656 56.873 114.7559
19428.588867 56.655 114.2910
19428.955078 56.636 114.9512
19429.321289 56.910 115.1660
19429.687500 57.331 113.4766
19430.053711 57.642 109.7305
19430.419922 57.662 104.9102
19430.786133 57.332 100.3770
19431.152344 56.718 97.5410
19431.518555 56.034 97.4062
19431.884766 55.584 99.5840
19432.250977 55.511 102.1035
19432.617188 55.660 103.1250
19432.983398 55.756 102.4648
19433.349609 55.647 101.1895
19433.715820 55.354 100.5469
19434.082031 55.032 101.2148
19434.448242 54.873 102.7344
19434.814453 54.933 103.7188
19435.180664 55.077 103.0664
19435.546875 55.102 100.7188
19435.913086 54.865 97.5254
19436.279297 54.331 94.7891
19436.645508 53.595 93.8906
19437.011719 52.916 95.7344
19437.377930 52.659 99.5078
19437.744141 52.944 102.4902
19438.110352 53.509 102.6484
19438.476562 54.022 100.0547
19438.842773 54.301 95.9707
19439.208984 54.330 91.7441
19439.575195 54.195 88.2031
19439.941406 54.008 85.4746
19440.307617 53.820 83.0801
19440.673828 53.560 80.5234
19441.040039 53.079 78.0352
19441.406250 52.265 76.9336
19441.772461 51.218 79.4727
19442.138672 50.459 87.1289
19442.504883 50.655 96.7871
19442.871094 51.638 102.3320
19443.237305 52.627 102.1562
19443.603516 53.147 98.3770
19443.969727 53.066 93.3359
19444.335938 52.378 89.0156
19444.702148 51.181 87.4902
19445.068359 49.780 90.8730
19445.434570 48.812 99.7773
19445.800781 48.895 110.1875
19446.166992 49.778 116.3086
19446.533203 50.771 116.9531
19446.899414 51.495 113.7891
19447.265625 51.827 108.5469
19447.631836 51.742 102.7168
19447.998047 51.279 97.7207
19448.364258 50.553 94.9941
19448.730469 49.829 95.7832
19449.096680 49.545 99.7598
19449.462891 49.959 103.9219
19449.829102 50.828 105.1895
19450.195312 51.710 103.0000
19450.561523 52.298 98.5449
19450.927734 52.455 93.4746
19451.293945 52.161 89.5000
19451.660156 51.531 88.5215
19452.026367 50.947 91.9570
19452.392578 50.959 98.2656
19452.758789 51.648 102.8652
19453.125000 52.473 103.2559
19453.491211 52.925 100.6543
19453.857422 52.819 97.7383
19454.223633 52.267 97.3262
19454.589844 51.742 101.3496
19454.956055 51.909 107.7344
19455.322266 52.749 111.0332
19455.688477 53.592 109.3105
19456.054688 53.950 104.4570
19456.420898 53.672 99.3789
19456.787109 52.882 97.0938
19457.153320 52.057 99.9258
19457.519531 51.968 106.4258
19457.885742 52.758 110.5938
19458.251953 53.732 109.6152
19458.618164 54.372 105.2246
19458.984375 54.551 99.8945
19459.350586 54.353 95.5645
19459.716797 53.988 93.2559
19460.083008 53.680 92.7754
19460.449219 53.527 93.0781
19460.815430 53.469 93.3242
19461.181641 53.411 93.5645
19461.547852 53.353 94.2480
19461.914062 53.374 95.4141
19462.280273 53.517 96.4902
19462.646484 53.728 96.9062
19463.012695 53.923 96.6699
19463.378906 54.077 96.1309
19463.745117 54.227 95.4492
19464.111328 54.398 94.3340
19464.477539 54.541 92.4102
19464.843750 54.556 89.7637
19465.209961 54.370 87.1406
19465.576172 54.016 85.6191
19465.942383 53.656 85.9180
19466.308594 53.508 87.6758
19466.674805 53.650 89.4746
19467.041016 53.949 90.2773
19467.407227 54.244 90.3613
19467.773438 54.524 90.6113
19468.139648 54.918 91.2969
19468.505859 55.525 91.4727
19468.872070 56.255 89.8320
19469.238281 56.883 85.9453
19469.604492 57.194 80.5332
19469.970703 57.081 74.9785
19470.336914 56.567 70.8926
19470.703125 55.846 69.8555
19471.069336 55.336 72.1719
19471.435547 55.385 75.2344
19471.801758 55.821 75.5449
19472.167969 56.163 72.1855
19472.534180 56.047 66.6055
19472.900391 55.328 61.1797
19473.266602 54.058 58.8496
19473.632812 52.704 62.8418
19473.999023 52.315 72.1543
19474.365234 53.185 78.3438
19474.731445 54.320 77.3555
19475.097656 55.011 71.7324
19475.463867 55.081 64.8750
19475.830078 54.629 59.6309
19476.196289 53.970 58.0488
19476.562500 53.621 60.1523
19476.928711 53.890 62.6719
19477.294922 54.460 62.5117
19477.661133 54.863 59.9766
19478.027344 54.901 57.2363
19478.393555 54.687 56.5195
19478.759766 54.584 58.6035
19479.125977 54.917 61.6191
19479.492188 55.596 62.6895
19479.858398 56.243 60.9199
19480.224609 56.595 57.4121
19480.590820 56.592 53.6465
19480.957031 56.305 50.7480
19481.323242 55.871 49.2520
19481.689453 55.415 49.0625
19482.055664 55.004 49.8633
19482.421875 54.691 51.4746
19482.788086 54.568 53.5332
19483.154297 54.697 54.9922
19483.520508 54.981 54.6094
19483.886719 55.192 52.0215
19484.252930 55.128 48.1328
19484.619141 54.729 44.6406
19484.985352 54.142 43.2891
19485.351562 53.727 44.6543
19485.717773 53.809 46.6562
19486.083984 54.228 46.2676
19486.450195 54.526 42.9316
19486.816406 54.365 38.4629
19487.182617 53.665 35.8926
19487.548828 52.750 38.5762
19487.915039 52.493 46.9395
19488.281250 53.429 54.3281
19488.647461 54.794 55.2363
19489.013672 55.778 51.0762
19489.379883 56.112 44.9277
19489.746094 55.781 39.3750
19490.112305 54.918 36.8281
19490.478516 53.897 39.2285
19490.844727 53.322 46.2500
19491.210938 53.547 53.9219
19491.577148 54.253 58.5996
19491.943359 54.996 60.1934
19492.309570 55.619 59.9043
19492.675781 56.112 58.4082
19493.041992 56.463 55.8770
19493.408203 56.613 52.5312
19493.774414 56.503 48.9512
19494.140625 56.120 46.1133
19494.506836 55.569 45.1367
19494.873047 55.084 46.5176
19495.239258 54.908 49.3320
19495.605469 55.077 51.6934
19495.971680 55.392 52.5078
19496.337891 55.657 52.1934
19496.704102 55.840 51.7129
19497.070312 56.029 51.5527
19497.436523 56.314 51.3164
19497.802734 56.665 50.2012
19498.168945 56.947 47.8965
19498.535156 57.022 44.9082
19498.901367 56.836 42.3438
19499.267578 56.469 41.4258
19499.633789 56.141 42.7949
19500.000000 56.124 45.7129
19500.366211 56.509 48.1016
19500.732422 57.112 48.2910
19501.098633 57.681 46.0645
19501.464844 58.052 42.0410
19501.831055 58.140 37.0586
19502.197266 57.916 31.9707
19502.563477 57.376 27.6328
19502.929688 56.561 25.1406
19503.295898 55.639 25.7871
19503.662109 54.973 30.0684
19504.028320 54.958 36.0898
19504.394531 55.588 40.2695
19504.760742 56.449 40.7910
19505.126953 57.180 38.3613
19505.493164 57.637 34.4180
19505.859375 57.809 30.2129
19506.225586 57.758 26.6875
19506.591797 57.590 24.3984
19506.958008 57.425 23.3887
19507.324219 57.358 23.2637
19507.690430 57.416 23.3965
19508.056641 57.560 23.2930
19508.422852 57.727 22.8027
19508.789062 57.878 22.0430
19509.155273 58.001 21.1738
19509.521484 58.101 20.2422
19509.887695 58.175 19.1641
19510.253906 58.192 17.9297
