* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_LR.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_LR.wav
* Measurement: captured_sweep_LR
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18659.179688 60.585 172.7656
18659.545898 60.870 172.3418
18659.912109 60.980 170.8203
18660.278320 60.854 169.4648
18660.644531 60.592 169.4531
18661.010742 60.419 171.0762
18661.376953 60.514 173.2109
18661.743164 60.842 174.2539
18662.109375 61.203 173.5352
18662.475586 61.424 171.5664
18662.841797 61.449 169.3516
18663.208008 61.335 167.7168
18663.574219 61.195 166.9902
18663.940430 61.138 166.8945
18664.306641 61.195 166.7676
18664.672852 61.317 166.0996
18665.039062 61.421 164.7988
18665.405273 61.449 163.1523
18665.771484 61.383 161.6172
18666.137695 61.253 160.5801
18666.503906 61.125 160.2168
18666.870117 61.066 160.3340
18667.236328 61.101 160.4199
18667.602539 61.177 160.0273
18667.968750 61.208 159.1445
18668.334961 61.133 158.2793
18668.701172 60.981 158.1504
18669.067383 60.875 159.1289
18669.433594 60.964 160.7109
18669.799805 61.278 161.6465
18670.166016 61.678 161.0020
18670.532227 61.985 158.8320
18670.898438 62.085 155.9062
18671.264648 61.967 153.2070
18671.630859 61.711 151.4863
18671.997070 61.440 150.9102
18672.363281 61.247 151.0820
18672.729492 61.139 151.4395
18673.095703 61.072 151.7891
18673.461914 61.033 152.3164
18673.828125 61.072 153.0918
18674.194336 61.244 153.6328
18674.560547 61.511 153.1582
18674.926758 61.742 151.2793
18675.292969 61.789 148.3301
18675.659180 61.565 145.2598
18676.025391 61.093 143.2891
18676.391602 60.521 143.4219
18676.757812 60.107 145.7559
18677.124023 60.059 148.8418
18677.490234 60.317 150.7344
18677.856445 60.642 150.7383
18678.222656 60.852 149.4727
18678.588867 60.905 147.9863
18678.955078 60.881 146.9980
18679.321289 60.898 146.4805
18679.687500 61.005 145.7793
18680.053711 61.137 144.2812
18680.419922 61.171 142.0156
18680.786133 61.024 139.6367
18681.152344 60.705 138.0645
18681.518555 60.334 137.9844
18681.884766 60.081 139.2305
18682.250977 60.029 140.7891
18682.617188 60.101 141.7090
18682.983398 60.157 141.9316
18683.349609 60.139 142.1484
18683.715820 60.121 142.9102
18684.082031 60.226 143.9219
18684.448242 60.469 144.1367
18684.814453 60.709 142.8223
18685.180664 60.763 140.2637
18685.546875 60.531 137.5508
18685.913086 60.059 136.0605
18686.279297 59.561 136.6328
18686.645508 59.298 138.6055
18687.011719 59.332 140.0391
18687.377930 59.442 139.6094
18687.744141 59.363 137.8398
18688.110352 58.996 136.3770
18688.476562 58.471 136.9434
18688.842773 58.131 139.9902
18689.208984 58.246 143.5898
18689.575195 58.687 145.2441
18689.941406 59.106 144.4805
18690.307617 59.282 142.6230
18690.673828 59.227 141.3672
18691.040039 59.135 141.6309
18691.406250 59.232 142.8691
18691.772461 59.560 143.4453
18692.138672 59.923 142.3242
18692.504883 60.098 139.9043
18692.871094 59.981 137.4688
18693.237305 59.634 136.4883
18693.603516 59.288 137.7812
18693.969727 59.222 140.5762
18694.335938 59.508 142.7520
18694.702148 59.919 142.7656
18695.068359 60.170 140.8691
18695.434570 60.116 138.3770
18695.800781 59.768 136.8613
18696.166992 59.315 137.5918
18696.533203 59.071 140.5176
18696.899414 59.241 143.7480
18697.265625 59.702 145.1172
18697.631836 60.147 144.1230
18697.998047 60.372 141.7891
18698.364258 60.348 139.5059
18698.730469 60.187 138.3066
18699.096680 60.080 138.3184
18699.462891 60.149 138.5859
18699.829102 60.335 137.9414
18700.195312 60.465 136.0664
18700.561523 60.399 133.6582
18700.927734 60.123 131.8535
18701.293945 59.751 131.5391
18701.660156 59.472 132.7656
18702.026367 59.418 134.5234
18702.392578 59.537 135.6113
18702.758789 59.681 135.7266
18703.125000 59.759 135.3730
18703.491211 59.792 135.1484
18703.857422 59.860 135.1465
18704.223633 60.010 134.8965
18704.589844 60.198 133.8691
18704.956055 60.329 132.0059
18705.322266 60.335 129.7578
18705.688477 60.217 127.7285
18706.054688 60.031 126.3574
18706.420898 59.864 125.7266
18706.787109 59.779 125.5449
18707.153320 59.786 125.3867
18707.519531 59.860 124.9570
18707.885742 59.963 124.1309
18708.251953 60.057 122.9219
18708.618164 60.109 121.4199
18708.984375 60.093 119.8359
18709.350586 60.005 118.4785
18709.716797 59.879 117.6094
18710.083008 59.767 117.2266
18710.449219 59.702 117.0605
18710.815430 59.675 116.7598
18711.181641 59.639 116.2031
18711.547852 59.558 115.5449
18711.914062 59.441 115.0352
18712.280273 59.327 114.6953
18712.646484 59.240 114.2617
18713.012695 59.144 113.4062
18713.378906 58.968 112.1738
18713.745117 58.667 111.0957
18714.111328 58.290 110.9199
18714.477539 57.987 111.9629
18714.843750 57.928 113.5254
18715.209961 58.135 114.0762
18715.576172 58.436 112.5820
18715.942383 58.617 109.1465
18716.308594 58.543 104.6309
18716.674805 58.177 100.1973
18717.041016 57.579 96.9395
18717.407227 56.882 95.5801
18717.773438 56.267 96.2148
18718.139648 55.885 98.1504
18718.505859 55.768 100.3418
18718.872070 55.861 102.0781
18719.238281 56.097 102.9980
18719.604492 56.414 102.7910
18719.970703 56.712 101.2402
18720.336914 56.863 98.4395
18720.703125 56.741 94.9863
18721.069336 56.269 92.0781
18721.435547 55.498 91.3574
18721.801758 54.696 94.3438
18722.167969 54.366 100.5898
18722.534180 54.769 106.2109
18722.900391 55.514 107.8242
18723.266602 56.079 105.6074
18723.632812 56.195 101.4238
18723.999023 55.806 97.3887
18724.365234 55.033 95.4805
18724.731445 54.194 96.9922
18725.097656 53.738 101.1074
18725.463867 53.831 104.4609
18725.830078 54.129 104.5488
18726.196289 54.216 101.6777
18726.562500 53.874 97.5020
18726.928711 53.074 93.9766
18727.294922 51.958 92.9316
18727.661133 50.855 95.3887
18728.027344 50.167 100.2285
18728.393555 49.976 104.3477
18728.759766 49.944 105.9805
18729.125977 49.740 105.9355
18729.492188 49.277 106.0312
18729.858398 48.709 107.6660
18730.224609 48.289 110.7031
18730.590820 48.092 113.5352
18730.957031 47.886 115.1230
18731.323242 47.375 116.6426
18731.689453 46.558 121.3262
18732.055664 46.088 131.9707
18732.421875 46.947 144.1777
18732.788086 48.704 149.3301
18733.154297 50.243 146.9531
18733.520508 51.081 140.5039
18733.886719 51.094 132.9668
18734.252930 50.274 127.1914
18734.619141 48.802 126.7148
18734.985352 47.429 135.0469
18735.351562 47.477 148.3535
18735.717773 48.727 155.7539
18736.083984 49.892 155.9102
18736.450195 50.490 152.8086
18736.816406 50.552 149.4375
18737.182617 50.282 147.3477
18737.548828 49.908 146.6680
18737.915039 49.514 146.5957
18738.281250 49.004 146.7578
18738.647461 48.284 148.1914
18739.013672 47.521 152.7559
18739.379883 47.230 160.5469
18739.746094 47.731 167.5684
18740.112305 48.569 170.1211
18740.478516 49.146 168.9688
18740.844727 49.237 166.9238
18741.210938 48.951 166.8047
18741.577148 48.712 170.1797
18741.943359 49.009 175.3516
18742.309570 49.832 178.6309
18742.675781 50.747 178.6875
18743.041992 51.453 176.8438
18743.408203 51.944 174.8008
18743.774414 52.380 173.2109
18744.140625 52.893 171.4102
18744.506836 53.424 168.2812
18744.873047 53.764 163.5293
18745.239258 53.714 157.9531
18745.605469 53.156 153.2383
18745.971680 52.151 151.9062
18746.337891 51.144 156.4395
18746.704102 50.974 165.6016
18747.070312 51.878 172.5938
18747.436523 53.069 173.7031
18747.802734 53.923 170.7461
18748.168945 54.289 166.4160
18748.535156 54.239 162.7168
18748.901367 53.973 160.9199
18749.267578 53.758 161.1113
18749.633789 53.780 162.0703
18750.000000 54.005 162.2324
18750.366211 54.250 160.9805
18750.732422 54.364 158.7969
18751.098633 54.307 156.5625
18751.464844 54.136 154.9883
18751.831055 53.961 154.3105
18752.197266 53.875 154.1504
18752.563477 53.885 153.8574
18752.929688 53.924 153.0410
18753.295898 53.912 151.8047
18753.662109 53.811 150.5898
18754.028320 53.637 149.8223
18754.394531 53.441 149.7363
18754.760742 53.275 150.3066
18755.126953 53.177 151.3711
18755.493164 53.170 152.7461
18755.859375 53.283 154.1445
18756.225586 53.520 155.0352
18756.591797 53.817 154.8613
18756.958008 54.054 153.4395
18757.324219 54.106 151.1816
18757.690430 53.912 149.0293
18758.056641 53.526 148.1270
18758.422852 53.134 149.1660
18758.789062 52.980 151.5840
18759.155273 53.140 153.5312
18759.521484 53.420 153.6191
18759.887695 53.561 152.0977
18760.253906 53.436 150.3125
18760.620117 53.110 149.8359
18760.986328 52.828 151.4590
18761.352539 52.865 154.2461
18761.718750 53.253 156.0625
18762.084961 53.747 155.6406
18762.451172 54.095 153.4297
18762.817383 54.195 150.6055
18763.183594 54.077 148.2285
18763.549805 53.846 146.8496
18763.916016 53.601 146.3457
18764.282227 53.358 146.2773
18764.648438 53.061 146.5488
18765.014648 52.675 147.7129
18765.380859 52.291 150.5371
18765.747070 52.133 154.9648
18766.113281 52.365 159.3184
18766.479492 52.848 161.4395
18766.845703 53.240 160.7285
18767.211914 53.264 158.1992
18767.578125 52.767 155.6875
18767.944336 51.772 155.7188
18768.310547 50.648 161.0195
18768.676758 50.232 171.3281
18769.042969 50.949 -179.9785
18769.409180 52.042 -177.8730
18769.775391 52.749 179.0586
18770.141602 52.801 173.8145
18770.507812 52.176 169.1055
18770.874023 51.041 167.6992
18771.240234 49.916 171.6211
18771.606445 49.541 178.9570
18771.972656 49.985 -176.1562
18772.338867 50.550 -176.1074
18772.705078 50.740 -178.7676
18773.071289 50.490 178.8301
18773.437500 50.029 179.0293
18773.803711 49.814 -177.6680
18774.169922 50.173 -173.6934
18774.536133 50.946 -171.9004
18774.902344 51.770 -172.7969
18775.268555 52.431 -175.3242
18775.634766 52.883 -178.4160
18776.000977 53.140 178.4785
18776.367188 53.183 175.7168
18776.733398 52.978 174.0078
18777.099609 52.572 174.5977
18777.465820 52.223 178.6582
18777.832031 52.385 -174.7305
18778.198242 53.189 -169.4668
18778.564453 54.175 -168.1875
18778.930664 54.854 -170.0586
18779.296875 55.010 -172.7285
18779.663086 54.694 -173.5430
18780.029297 54.273 -170.5234
18780.395508 54.323 -164.5938
18780.761719 55.008 -160.0449
18781.127930 55.831 -159.5098
18781.494141 56.317 -161.7422
18781.860352 56.348 -164.1660
18782.226562 56.118 -164.5547
18782.592773 56.061 -162.5312
18782.958984 56.473 -160.7520
18783.325195 57.118 -162.1797
18783.691406 57.537 -167.0410
18784.057617 57.426 -173.4180
18784.423828 56.729 -178.5547
18784.790039 55.683 -179.4062
18785.156250 55.016 -174.5879
18785.522461 55.435 -168.9707
18785.888672 56.460 -168.8340
18786.254883 57.237 -174.0156
18786.621094 57.377 178.5781
18786.987305 56.814 172.3379
18787.353516 55.786 170.7852
18787.719727 55.036 176.0645
18788.085938 55.464 -176.2031
18788.452148 56.716 -173.6230
18788.818359 57.838 -176.7285
18789.184570 58.428 177.5879
18789.550781 58.467 172.0938
18789.916992 58.133 168.8750
18790.283203 57.770 168.8047
18790.649414 57.722 170.7285
18791.015625 58.044 172.1445
18791.381836 58.480 171.6191
18791.748047 58.778 169.6035
18792.114258 58.855 167.2539
18792.480469 58.761 165.5117
18792.846680 58.612 164.7559
18793.212891 58.504 164.7441
18793.579102 58.467 164.9727
18793.945312 58.469 165.1270
18794.311523 58.476 165.2148
18794.677734 58.478 165.3848
18795.043945 58.492 165.7285
18795.410156 58.538 166.2070
18795.776367 58.627 166.7031
18796.142578 58.754 167.0625
18796.508789 58.902 167.1641
18796.875000 59.041 166.9785
18797.241211 59.139 166.6484
18797.607422 59.190 166.4902
18797.973633 59.238 166.7891
18798.339844 59.368 167.4980
18798.706055 59.639 168.0059
18799.072266 60.014 167.4668
18799.438477 60.367 165.4336
18799.804688 60.550 162.1172
18800.170898 60.467 158.3242
18800.537109 60.110 155.1465
18800.903320 59.577 153.5898
18801.269531 59.070 154.0996
18801.635742 58.813 155.9043
18802.001953 58.845 157.3262
18802.368164 59.002 157.3145
18802.734375 59.096 156.0879
18803.100586 59.064 154.5566
18803.466797 58.965 153.4473
18803.833008 58.907 152.7734
18804.199219 58.928 151.9707
18804.565430 58.965 150.6094
18804.931641 58.920 148.9414
18805.297852 58.775 147.7109
18805.664062 58.624 147.5234
18806.030273 58.616 148.1250
18806.396484 58.793 148.4297
18806.762695 59.034 147.6113
18807.128906 59.169 145.8789
18807.495117 59.133 144.2227
18807.861328 59.015 143.5566
18808.227539 58.993 143.7930
18808.593750 59.153 143.7051
18808.959961 59.362 142.0547
18809.326172 59.380 138.8496
18809.692383 59.037 135.2754
18810.058594 58.314 133.1660
18810.424805 57.433 134.3848
18810.791016 56.861 139.1348
18811.157227 56.933 144.5566
18811.523438 57.446 147.3984
18811.889648 57.985 147.2461
18812.255859 58.353 145.4473
18812.622070 58.573 143.0918
18812.988281 58.721 140.4062
18813.354492 58.800 137.1426
18813.720703 58.726 133.3262
18814.086914 58.412 129.6367
18814.453125 57.867 127.3477
18814.819336 57.285 127.6445
18815.185547 57.004 130.1621
18815.551758 57.172 132.4746
18815.917969 57.543 132.4551
18816.284180 57.743 130.2793
18816.650391 57.580 127.7168
18817.016602 57.106 126.8340
18817.382812 56.614 128.9727
18817.749023 56.516 133.1797
18818.115234 56.899 136.3398
18818.481445 57.431 136.5371
18818.847656 57.763 134.2441
18819.213867 57.741 130.9688
18819.580078 57.379 128.1934
18819.946289 56.800 126.9727
18820.312500 56.194 127.7695
18820.678711 55.773 130.1426
18821.044922 55.652 132.8008
18821.411133 55.777 134.3770
18821.777344 55.986 134.1914
18822.143555 56.099 132.4434
18822.509766 56.002 130.0488
18822.875977 55.682 128.2910
18823.242188 55.276 128.4414
18823.608398 55.086 130.7656
18823.974609 55.357 133.4609
18824.340820 55.975 133.9980
18824.707031 56.577 131.5293
18825.073242 56.854 127.0762
18825.439453 56.669 122.4902
18825.805664 56.052 119.8164
18826.171875 55.259 120.9941
18826.538086 54.818 126.1113
18826.904297 55.087 131.5195
18827.270508 55.740 133.4062
18827.636719 56.229 131.5527
18828.002930 56.247 127.8633
18828.369141 55.748 124.5859
18828.735352 54.874 123.6465
18829.101562 53.961 126.0664
18829.467773 53.398 130.5820
18829.833984 53.211 134.3281
18830.200195 53.069 136.2637
18830.566406 52.761 137.8750
18830.932617 52.466 141.0547
18831.298828 52.623 145.2500
18831.665039 53.352 146.9551
18832.031250 54.229 143.8262
18832.397461 54.775 136.6719
18832.763672 54.743 127.7715
18833.129883 54.062 119.7383
18833.496094 52.843 115.8711
18833.862305 51.713 119.4492
18834.228516 51.774 127.6543
18834.594727 52.943 131.3418
18834.960938 54.072 128.3184
18835.327148 54.516 122.1191
18835.693359 54.147 116.7266
18836.059570 53.158 116.0332
18836.425781 52.316 122.9395
18836.791992 52.677 132.9629
18837.158203 53.860 137.3516
18837.524414 54.772 135.6348
18837.890625 54.941 131.5664
18838.256836 54.347 128.9355
18838.623047 53.333 131.0664
18838.989258 52.669 138.7441
18839.355469 52.924 146.8691
18839.721680 53.568 150.2520
18840.087891 53.870 149.8301
18840.454102 53.606 149.0117
18840.820312 52.980 150.9395
18841.186523 52.562 156.6699
18841.552734 52.836 163.0156
18841.918945 53.568 165.8945
18842.285156 54.230 164.9199
18842.651367 54.562 161.9688
18843.017578 54.575 158.9121
18843.383789 54.420 156.7715
18843.750000 54.257 155.6133
18844.116211 54.158 154.8887
18844.482422 54.084 154.1973
18844.848633 53.969 153.7441
18845.214844 53.816 154.0996
18845.581055 53.709 155.5957
18845.947266 53.741 157.9453
18846.313477 53.939 160.5391
18846.679688 54.273 162.9375
18847.045898 54.709 164.9180
18847.412109 55.229 166.1934
18847.778320 55.786 166.3418
18848.144531 56.273 165.1367
18848.510742 56.563 162.8945
18848.876953 56.582 160.4648
18849.243164 56.346 158.9531
18849.609375 56.000 159.3398
18849.975586 55.801 161.7168
18850.341797 55.950 164.6387
18850.708008 56.394 166.2031
18851.074219 56.901 165.6641
18851.440430 57.280 163.5898
18851.806641 57.473 161.0352
18852.172852 57.539 158.7969
18852.539062 57.577 157.1016
18852.905273 57.654 155.6328
18853.271484 57.749 153.9453
18853.637695 57.783 151.9863
18854.003906 57.693 150.2695
18854.370117 57.508 149.5801
18854.736328 57.363 150.3398
18855.102539 57.419 151.9727
18855.468750 57.703 153.1113
18855.834961 58.058 152.7441
18856.201172 58.277 151.0195
18856.567383 58.245 148.9238
18856.933594 57.979 147.6621
18857.299805 57.631 148.0840
18857.666016 57.422 149.9707
18858.032227 57.466 151.9902
18858.398438 57.677 152.8047
18858.764648 57.870 152.1250
18859.130859 57.931 150.5762
18859.497070 57.861 148.8984
18859.863281 57.721 147.4727
18860.229492 57.574 146.2578
18860.595703 57.433 145.0781
18860.961914 57.282 143.9609
18861.328125 57.135 143.1660
18861.694336 57.058 142.7773
18862.060547 57.104 142.3750
18862.426758 57.237 141.3008
18862.792969 57.332 139.3516
18863.159180 57.273 137.1309
18863.525391 57.052 135.7383
18863.891602 56.812 135.9941
18864.257812 56.778 137.5410
18864.624023 57.034 138.6582
18864.990234 57.395 137.8867
18865.356445 57.591 135.3047
18865.722656 57.460 132.1191
18866.088867 57.007 129.9199
18866.455078 56.414 129.8945
18866.821289 55.960 131.9414
18867.187500 55.807 134.4609
18867.553711 55.848 135.8262
18867.919922 55.875 135.9219
18868.286133 55.813 135.6230
18868.652344 55.741 135.5312
18869.018555 55.767 135.3281
18869.384766 55.880 134.2051
18869.750977 55.952 131.9004
18870.117188 55.878 129.0234
18870.483398 55.668 126.5938
18870.849609 55.455 125.1719
18871.215820 55.378 124.2676
18871.582031 55.420 122.8086
18871.948242 55.410 120.3789
18872.314453 55.184 117.8301
18872.680664 54.740 116.7090
18873.046875 54.309 118.1738
18873.413086 54.235 121.2988
18873.779297 54.556 123.2363
18874.145508 54.908 122.3770
18874.511719 54.921 119.6074
18874.877930 54.443 117.1367
18875.244141 53.606 117.3867
18875.610352 52.837 121.5527
18875.976562 52.602 127.5352
18876.342773 52.801 131.4023
18876.708984 52.912 132.3496
18877.075195 52.644 132.6230
18877.441406 52.116 134.9961
18877.807617 51.828 140.3184
18878.173828 52.175 145.4844
18878.540039 52.881 146.8184
18878.906250 53.414 144.1230
18879.272461 53.481 139.4434
18879.638672 53.051 135.1914
18880.004883 52.302 133.4941
18880.371094 51.631 135.4883
18880.737305 51.505 139.6543
18881.103516 51.965 142.4141
18881.469727 52.622 141.9941
18881.835938 53.131 139.0703
18882.202148 53.342 135.1270
18882.568359 53.244 131.5449
18882.934570 52.907 129.4023
18883.300781 52.471 129.5078
18883.666992 52.157 132.0312
18884.033203 52.179 135.9316
18884.399414 52.574 139.3203
18884.765625 53.171 140.7480
18885.131836 53.728 139.9316
18885.498047 54.069 137.4121
18885.864258 54.092 133.9746
18886.230469 53.732 130.5078
18886.596680 52.951 128.2383
18886.962891 51.805 128.9922
18887.329102 50.609 135.0938
18887.695312 50.164 146.5996
18888.061523 50.997 157.0430
18888.427734 52.412 160.7480
18888.793945 53.617 158.5859
18889.160156 54.313 153.2031
18889.526367 54.440 146.8711
18889.892578 54.056 141.4980
18890.258789 53.326 138.7617
18890.625000 52.579 139.8223
18890.991211 52.270 143.7773
18891.357422 52.548 147.3711
18891.723633 53.093 148.3359
18892.089844 53.532 147.0684
18892.456055 53.709 145.2637
18892.822266 53.696 144.5605
18893.188477 53.721 145.6738
18893.554688 54.029 147.7422
18893.920898 54.646 148.8008
18894.287109 55.348 147.5918
18894.653320 55.883 144.3184
18895.019531 56.098 139.9746
18895.385742 55.944 135.8516
18895.751953 55.481 133.2461
18896.118164 54.881 133.1367
18896.484375 54.420 135.6094
18896.850586 54.328 139.1289
18897.216797 54.552 141.5195
18897.583008 54.825 141.9121
18897.949219 54.918 140.9707
18898.315430 54.752 140.0957
18898.681641 54.424 140.6738
18899.047852 54.187 143.2656
18899.414062 54.308 146.7090
18899.780273 54.790 148.6211
